num,year,id,team,RPI,SOS,PE
7028,1996,1159,Colgate,0.4891,0.4797,0.463907079937525
7029,1996,1174,Delaware,0.4889,0.4785,0.6709944222276762
7030,1996,1440,VMI,0.4881,0.4508,0.5508392887396174
7031,1996,1334,Pacific,0.4862,0.4688,0.7103819763695604
7032,1996,1187,East Carolina,0.4853,0.4496,0.5132229575331131
7033,1996,1245,Kent State,0.4845,0.4794,0.49821804491266236
7034,1996,1359,Samford,0.4841,0.4588,0.5571618558878096
7035,1996,1173,Dayton,0.4833,0.472,0.5238705500385
7036,1996,1227,Illinois-Chicago,0.48,0.5289,0.25084762650895515
7037,1996,1263,Maine,0.4773,0.4578,0.5654105359056486
7038,1996,1363,San Jose State,0.4767,0.4862,0.35300197473791844
7039,1996,1217,Harvard,0.4759,0.4479,0.771433589631483
7040,1996,1310,Niagara,0.4742,0.4775,0.30746556015677734
7041,1996,1270,McNeese State,0.4726,0.445,0.6697217521215592
7042,1996,1427,Texas-San Antonio,0.4714,0.4618,0.4391547684226439
7043,1996,1110,American,0.4706,0.4864,0.46357428081483953
7044,1996,1337,Pepperdine,0.4692,0.5145,0.24894156477528614
7045,1996,1333,Oregon State,0.4677,0.5724,0.07005959013812607
7046,1996,1380,Southern,0.467,0.4421,0.6304359608325593
7047,1996,1374,Southern Methodist,0.4661,0.5446,0.17620041740167122
7048,1996,1454,Wisconsin-Milwaukee,0.4647,0.517,0.3026519084468652
7049,1996,1225,Idaho,0.46399999999999997,0.4904,0.3904560655654663
7050,1996,1249,Lamar,0.4627,0.4836,0.3802081825252532
7051,1996,1308,New Mexico State,0.4607,0.4809,0.32673958773152467
7052,1996,1138,Buffalo,0.4583,0.4505,0.40311686323001955
7053,1996,1124,Baylor,0.4578,0.5037,0.33090763802881207
7054,1996,1381,Southern Utah,0.457,0.4565,0.44698700308388706
7055,1996,1184,Eastern Kentucky,0.4551,0.4601,0.34616177832216777
7056,1996,1232,Indiana State,0.4545,0.4779,0.27519321378319506
7057,1996,1148,Central Connecticut State,0.4535,0.4565,0.4068450941362219
7058,1996,1455,Wichita State,0.4522,0.511,0.2219847820143562
7059,1996,1364,Santa Barbara,0.4503,0.4594,0.448717978354373
7060,1996,1135,Brown,0.4483,0.4695,0.25464312070817874
7061,1996,1447,Wagner,0.4468,0.4722,0.40649356924649616
7062,1996,1358,Sam Houston State,0.4455,0.4474,0.421614314538014
7063,1996,1256,Louisiana Tech,0.4454,0.4703,0.34802137181198434
7064,1996,1410,Texas-Pan American,0.4422,0.4908,0.2731409825569878
7065,1996,1347,Radford,0.4416,0.4288,0.5094872708828885
7066,1996,1165,Cornell,0.4399,0.4666,0.25027005986990736
7067,1996,1260,Loyola-Chicago,0.4365,0.4922,0.26980015341809593
7068,1996,1373,Siena,0.4354,0.5188,0.1334420382672853
7069,1996,1209,Georgia State,0.4318,0.4424,0.33156552914528203
7070,1996,1298,Navy,0.4311,0.4015,0.39820662510073485
7071,1996,1168,Cal State Fullerton,0.4294,0.4956,0.13086773331954907
7072,1996,1142,Cal Poly,0.4278,0.4104,0.4663659261440479
7073,1996,1202,Furman,0.4269,0.472,0.21850587206666172
7074,1996,1369,Southeast Missouri State,0.426,0.4782,0.17895634981044994
7075,1996,1206,George Mason,0.4249,0.4383,0.4468824290453976
7076,1996,1141,Central Michigan,0.4201,0.5045,0.21347049221861591
7077,1996,1194,Florida Atlantic,0.4179,0.4546,0.43288117688822625
7078,1996,1216,Hartford,0.4162,0.4835,0.15640683624105597
7079,1996,1299,North Carolina A&T;,0.4159,0.4434,0.12650782868718585
7080,1996,1407,Troy,0.4126,0.4301,0.2520128804261906
7081,1996,1156,Cleveland State,0.4115,0.4846,0.0673691746387439
7082,1996,1169,Cal State Northridge,0.4107,0.4642,0.10789127549179077
7083,1996,1311,Nicholls State,0.4067,0.4781,0.09054861338130184
7084,1996,1306,New Hampshire,0.406,0.4672,0.1868768970020982
7085,1996,1162,Columbia,0.4036,0.4581,0.09406525979995589
7086,1996,1175,Delaware State,0.4029,0.4137,0.10213664598934827
7087,1996,1383,St. Francis (N.Y.),0.401,0.4235,0.2299836267288422
7088,1996,1287,Morehead State,0.4006,0.4907,0.06992485770121208
7089,1996,1103,Akron,0.3966,0.5021,0.058690587410951775
7090,1996,1318,Northeastern,0.396,0.4804,0.08283127416461522
7091,1996,1126,Bethune-Cookman,0.3918,0.4064,0.2692452200454699
7092,1996,1319,Northern Arizona,0.3875,0.461,0.12188743185613382
7093,1996,1106,Alabama State,0.3812,0.3971,0.1250075085681199
7094,1996,1322,Northwestern State,0.3765,0.4353,0.1858653090136212
7095,1996,1186,Eastern Washington,0.3688,0.4778,0.0587920068651444
7096,1996,1197,Florida A&M;,0.364,0.4273,0.0501269370416122
7097,1996,1341,Prairie View A&M;,0.3446,0.4594,0.015700646633686775
7098,1996,1204,Georgia Southern,0.3382,0.4243,0.03086840606735447
7099,1996,1269,Massachusetts,0.6647,0.5633,0.9303993173227164
7100,1996,1153,Cincinnati,0.6449,0.5725,0.9520356991185535
7101,1996,1345,Purdue,0.6398,0.5753,0.8736518805451673
7102,1996,1448,Wake Forest,0.637,0.5756,0.8657072610337199
7103,1996,1403,Texas Tech,0.6283,0.5159,0.9268724216509592
7104,1996,1207,Georgetown,0.6219,0.5712,0.9235230207281737
7105,1996,1336,Penn State,0.6147,0.5603,0.9088164591866755
7106,1996,1393,Syracuse,0.6144,0.5693,0.8091950166283631
7107,1996,1280,Mississippi State,0.6122,0.5634,0.8144457136921429
7108,1996,1417,UCLA,0.607,0.5538,0.7886686206699548
7109,1996,1428,Utah,0.6061,0.5437,0.933355878427096
7110,1996,1307,New Mexico,0.601,0.5125,0.8265044529385666
7111,1996,1234,Iowa,0.5983,0.5532,0.9212611440220242
7112,1996,1231,Indepenedent,0.597,0.5891,0.8054887231501888
7113,1996,1268,Maryland,0.5920000000000001,0.594,0.7313367296909349
7114,1996,1276,Michigan,0.5907,0.5725,0.801834754015009
7115,1996,1185,Eastern Michigan,0.5879,0.5123,0.8140568382333994
7116,1996,1116,Arkansas,0.5804,0.5739,0.6735101037097511
7117,1996,1328,Oklahoma,0.5795,0.5772,0.7738005181069381
7118,1996,1155,Clemson,0.5770000000000001,0.5551,0.7616507662891652
7119,1996,1344,Providence,0.5733,0.562,0.671613548989863
7120,1996,1400,Texas,0.5713,0.5319,0.8010345350458655
7121,1996,1278,Minnesota,0.5699,0.5599,0.5981456480691765
7122,1996,1114,Arkansas-Little Rock,0.5679,0.4979,0.8226779400155724
7123,1996,1203,George Washington,0.5651,0.5034,0.7397301750233799
7124,1996,1143,California,0.5643,0.5425,0.7596404035767627
7125,1996,1201,Fresno State,0.5623,0.5313,0.6305550093765767
7126,1996,1180,Drexel,0.5607,0.45,0.9602936764338971
7127,1996,1233,Iona,0.5578,0.4937,0.7186204741408871
7128,1996,1458,Wisconsin,0.5567,0.5698,0.5091962704631955
7129,1996,1343,Princeton,0.5546,0.4831,0.8794352138348187
7130,1996,1104,Alabama,0.5541,0.5412,0.5304746336296675
7131,1996,1433,Virginia Commonwealth,0.5535,0.488,0.8279984592637247
7132,1996,1450,Washington State,0.5518,0.5382,0.6910790723125434
7133,1996,1158,College of Charleston,0.55,0.44,0.9188385108005583
7134,1996,1286,Montana State,0.5479999999999999,0.496,0.8936311646183047
7135,1996,1275,Miami (Ohio),0.5466,0.4818,0.8852643461710381
7136,1996,1211,Gonzaga,0.5455,0.4928,0.8390235159263684
7137,1996,1277,Michigan State,0.5441,0.5645,0.3622413162521841
7138,1996,1284,Monmouth,0.5421,0.493,0.7219759150051643
7139,1996,1387,Saint Louis,0.5413,0.5379,0.5500028178870446
7140,1996,1178,Detroit,0.5399,0.5175,0.6404805496552811
7141,1996,1339,Portland,0.5392,0.509,0.6492706875283133
7142,1996,1332,Oregon,0.5373,0.5498,0.516628231721844
7143,1996,1386,Saint Joseph's,0.5366,0.5303,0.6068682063298132
7144,1996,1283,Missouri State,0.5352,0.5231,0.6272949342939317
7145,1996,1265,Marist,0.5325,0.4481,0.8382494122172407
7146,1996,1120,Auburn,0.5301,0.5068,0.6145754754385063
7147,1996,1395,TCU,0.5292,0.539,0.38685300911556225
7148,1996,1362,San Francisco,0.5282,0.531,0.47844072616366234
7149,1996,1444,Western Michigan,0.5264,0.5167,0.5513648908269283
7150,1996,1379,Southern Miss,0.5251,0.5592,0.4062662256865463
7151,1996,1274,Miami (Fla.),0.5231,0.5189,0.5185086222225577
7152,1996,1177,DePaul,0.5189,0.5654,0.41642317922268274
7153,1996,1405,Toledo,0.5162,0.5159,0.5350269036703995
7154,1996,1285,Montana,0.5154,0.4605,0.7534449300420747
7155,1996,1425,Southern California,0.5134,0.5623,0.2606360889341421
7156,1996,1412,UAB,0.5126,0.5168,0.49816636726017793
7157,1996,1191,Evansville,0.5104,0.5201,0.5825563512663716
7158,1996,1122,Austin Peay,0.5094,0.4693,0.6894205140724716
7159,1996,1261,LSU,0.508,0.5464,0.3850064259743246
7160,1996,1389,St. Peter's,0.5077,0.4918,0.7386593703573676
7161,1996,1258,Loyola Marymount,0.5068,0.4782,0.49441687522929306
7162,1996,1461,Wyoming,0.5063,0.534,0.35838100314623716
7163,1996,1422,NC-Greensboro,0.5062,0.445,0.7567071307361145
7164,1996,1132,Bowling Green,0.5046,0.5128,0.5041896614825226
7165,1996,1423,NC-Wilmington,0.5036,0.522,0.4422985442614437
7166,1996,1179,Drake,0.5032,0.5227,0.336242680346915
7167,1996,1338,Pittsburgh,0.5028,0.5469,0.5662937981359284
7168,1996,1360,San Diego,0.5027,0.5097,0.41967284608403527
7169,1996,1331,Oral Roberts,0.4998,0.453,0.7107943944950361
7170,1996,1267,Marshall,0.4988,0.4675,0.7151623731606357
7171,1996,1279,Mississippi,0.4983,0.5233,0.5509630355319848
7172,1996,1171,Dartmouth,0.4972,0.463,0.40156642870386844
7173,1996,1326,Ohio State,0.4971,0.5393,0.3023682828078897
7174,1996,1113,Arizona State,0.4969,0.5267,0.3103281284735589
7175,1996,1129,Boise State,0.4966,0.4826,0.454720187433976
7176,1996,1419,Louisiana-Monroe,0.4955,0.4821,0.5712489752407823
7177,1996,1259,Loyola-Maryland,0.4941,0.5178,0.3934771930260084
7178,1996,1384,St. Francis (Pa.),0.4917,0.4951,0.24156135543914453
7179,1996,1354,South Carolina State,0.4899,0.4062,0.8771659905129072
7180,1996,1398,Tennessee State,0.4889,0.4667,0.3970160843339385
7181,1996,1238,Jackson State,0.4885,0.4785,0.4037262783957072
7182,1996,1429,Utah State,0.4875,0.4891,0.5328656164982001
7183,1996,1361,San Diego State,0.4862,0.4877,0.5441844075210158
7184,1996,1144,Campbell,0.4852,0.4546,0.4773740689629101
7185,1996,1401,Texas A&M;,0.4841,0.5097,0.44137707262628967
7186,1996,1442,Western Illinois,0.4838,0.4599,0.3952623890439449
7187,1996,1251,Liberty,0.4819,0.4574,0.5976232452893441
7188,1996,1372,Stephen F. Austin,0.4798,0.4475,0.513647264861634
7189,1996,1292,Middle Tennessee,0.4767,0.4623,0.5448714938233618
7190,1996,1149,Charleston Southern,0.4761,0.4681,0.460786492724261
7191,1996,1431,Texas-El Paso,0.4745,0.5044,0.45355575783873575
7192,1996,1441,Western Carolina,0.4727,0.438,0.47895135329040434
7193,1996,1247,La Salle,0.4724,0.5632,0.18114278001796977
7194,1996,1317,North Texas,0.4708,0.4492,0.5407560797643677
7195,1996,1414,California Irvine,0.4698,0.4412,0.5962575176142001
7196,1996,1356,Southern Illinois,0.46799999999999997,0.5006,0.33052565084018437
7197,1996,1368,Southeastern Louisiana,0.4672,0.4496,0.498344447818509
7198,1996,1421,NC-Asheville,0.4664,0.4274,0.4623631270715625
7199,1996,1241,James Madison,0.4649,0.5088,0.2555890515703734
7200,1996,1137,Bucknell,0.4642,0.4267,0.5804843070109434
7201,1996,1182,Duquesne,0.4636,0.5071,0.3290565514084194
7202,1996,1151,Chattanooga,0.4613,0.4417,0.6901814846576271
7203,1996,1273,Mercer,0.4606,0.4537,0.3520846931536773
7204,1996,1183,Eastern Illinois,0.4578,0.4623,0.28531042974211324
7205,1996,1436,Vermont,0.4577,0.4636,0.28016192150998304
7206,1996,1375,South Alabama,0.4553,0.4737,0.42591214383692266
7207,1996,1399,Tennessee Tech,0.4545,0.4727,0.43424510765405105
7208,1996,1282,UMKC,0.4542,0.4574,0.4706874850406585
7209,1996,1424,UNLV,0.4528,0.4755,0.40663734703995774
7210,1996,1404,Tennessee-Martin,0.4514,0.463,0.3165225322368729
7211,1996,1321,Northwestern,0.4489,0.5121,0.1238265200939894
7212,1996,1416,UCF,0.4476,0.4777,0.2658133856549537
7213,1996,1350,Richmond,0.446,0.4995,0.23916977437108278
7214,1996,1214,Hampton,0.4455,0.4968,0.229642975356708
7215,1996,1117,Arkansas State,0.4446,0.4903,0.22237994291447363
7216,1996,1198,Florida International,0.4422,0.4485,0.1998026744404561
7217,1996,1456,William &amp; Mary,0.4408,0.4677,0.4342508344869377
7218,1996,1226,Idaho State,0.4367,0.4572,0.24324440043187684
7219,1996,1221,Holy Cross,0.4355,0.3967,0.49689651443843935
7220,1996,1426,Texas-Arlington,0.4328,0.4437,0.3058036342034083
7221,1996,1391,Stetson,0.4314,0.4685,0.2256239820357218
7222,1996,1402,Texas State-San Marcos,0.4301,0.4485,0.2391147825800449
7223,1996,1240,Jacksonville State,0.4288,0.465,0.39315083931322553
7224,1996,1411,Texas Southern,0.4271,0.4535,0.204570781524263
7225,1996,1192,Fairleigh Dickinson,0.4266,0.4824,0.18785194670958819
7226,1996,1111,Appalachian State,0.4249,0.4897,0.08362470648447154
7227,1996,1254,LIU-Brooklyn,0.4206,0.462,0.1285295489016496
7228,1996,1200,Fordham,0.4195,0.51,0.08294247785103893
7229,1996,1464,Youngstown State,0.4178,0.4237,0.5167932307660612
7230,1996,1108,Alcorn State,0.4162,0.439,0.17447262282414933
7231,1996,1212,Grambling,0.4127,0.4221,0.47111311855723526
7232,1996,1190,E. Tennessee State,0.4124,0.4832,0.1375896802813701
7233,1996,1102,Air Force,0.4113,0.5206,0.10850380771451713
7234,1996,1154,The Citadel,0.4068,0.441,0.11061056609911037
7235,1996,1248,Lafayette,0.4064,0.4485,0.2626928545229051
7236,1996,1288,Morgan State,0.4054,0.4542,0.10721122730365969
7237,1996,1170,Sacramento State,0.4033,0.4711,0.0906226115178604
7238,1996,1463,Yale,0.4019,0.4426,0.14448510945242937
7239,1996,1457,Winthrop,0.4007,0.4543,0.08601475302431841
7240,1996,1220,Hofstra,0.4004,0.4313,0.16657417264537136
7241,1996,1271,Maryland-Eastern Shore,0.3964,0.4085,0.18587030838929705
7242,1996,1224,Howard,0.392,0.4329,0.19496113511968535
7243,1996,1420,Maryland-Baltimore County,0.389,0.4569,0.0856512798335234
7244,1996,1459,Wofford,0.3836,0.497,0.01965107427781052
7245,1996,1352,Robert Morris,0.3798,0.457,0.10432922112695743
7246,1996,1152,Chicago State,0.3712,0.4703,0.02738320259405773
7247,1996,1157,Coastal Carolina,0.3687,0.45,0.08195740234189128
7248,1996,1250,Lehigh,0.3614,0.4434,0.10020739810847444
7249,1996,1119,Army,0.3414,0.3996,0.10075253602754945
7250,1995,1314,North Carolina,0.6608,0.6052,0.8606783254927132
7251,1995,1246,Kentucky,0.6531,0.5835,0.9643234400690035
7252,1995,1269,Massachusetts,0.6464,0.573,0.947176789718996
7253,1995,1163,Connecticut,0.6369,0.5619,0.8917039863307321
7254,1995,1437,Villanova,0.6331,0.5861,0.8353557284097868
7255,1995,1277,Michigan State,0.6248,0.5615,0.8761919645564012
7256,1995,1328,Oklahoma,0.6233,0.5838,0.8252905191558818
7257,1995,1409,Tulsa,0.6114,0.5624,0.8452037634434811
7258,1995,1281,Missouri,0.6098,0.5785,0.665442137312904
7259,1995,1345,Purdue,0.6044,0.5392,0.8260265362752841
7260,1995,1235,Iowa State,0.603,0.5856,0.8241794321170062
7261,1995,1231,Indepenedent,0.5978,0.5902,0.7657387594430327
7262,1995,1393,Syracuse,0.5925,0.5678,0.8211774121980723
7263,1995,1257,Louisville,0.5917,0.591,0.7004172323723926
7264,1995,1207,Georgetown,0.5888,0.5589,0.7437961462269715
7265,1995,1396,Temple,0.588,0.5656,0.6791657269675966
7266,1995,1400,Texas,0.5871,0.5209,0.8851690772831631
7267,1995,1104,Alabama,0.5828,0.5405,0.8790482887297122
7268,1995,1150,Charlotte,0.5812,0.5404,0.7619559839682838
7269,1995,1228,Illinois,0.5802,0.5667,0.7131836702760832
7270,1995,1386,Saint Joseph's,0.579,0.5697,0.6388005047683242
7271,1995,1325,Ohio,0.5764,0.5319,0.8126745527056356
7272,1995,1276,Michigan,0.5755,0.5785,0.5545469562986249
7273,1995,1390,Stanford,0.5704,0.526,0.780743658105359
7274,1995,1158,College of Charleston,0.5691,0.4896,0.8532707032660668
7275,1995,1275,Miami (Ohio),0.5685,0.4988,0.8897559071598391
7276,1995,1210,Georgia Tech,0.5682,0.5575,0.7425767339650163
7277,1995,1253,Long Beach State,0.5679,0.531,0.5820732314294319
7278,1995,1180,Drexel,0.5666,0.5026,0.8872308519687016
7279,1995,1304,Nebraska,0.5659,0.5656,0.6978498854210508
7280,1995,1451,Weber State,0.5651,0.5268,0.7222337184821964
7281,1995,1429,Utah State,0.5632,0.5073,0.8447098316046673
7282,1995,1234,Iowa,0.5615,0.5417,0.8445752121727548
7283,1995,1199,Florida State,0.56,0.5985,0.524082931921565
7284,1995,1185,Eastern Michigan,0.5595,0.5237,0.6545642249105391
7285,1995,1453,Green Bay,0.5587,0.492,0.8057435523994838
7286,1995,1335,Pennsylvania,0.5552,0.4686,0.9416667723435806
7287,1995,1160,Colorado,0.5549,0.5547,0.5715800103772088
7288,1995,1306,New Hampshire,0.5519,0.5097,0.5726944315545515
7289,1995,1155,Clemson,0.5511,0.5496,0.6059410859818081
7290,1995,1403,Texas Tech,0.5493,0.5102,0.8624321057959004
7291,1995,1191,Evansville,0.5479,0.5083,0.9373206541227291
7292,1995,1305,Nevada,0.5468,0.5222,0.6210772217302921
7293,1995,1378,South Florida,0.5439,0.5276,0.7206355217453937
7294,1995,1211,Gonzaga,0.5421,0.4882,0.8744695822613101
7295,1995,1286,Montana State,0.5412,0.4949,0.8786319626122656
7296,1995,1330,Old Dominion,0.5399,0.5048,0.6420372422207169
7297,1995,1388,St. Mary's,0.5364,0.5009,0.7108651038616665
7298,1995,1435,Vanderbilt,0.5353,0.559,0.6221816080293671
7299,1995,1433,Virginia Commonwealth,0.5338,0.5451,0.5106492398993849
7300,1995,1458,Wisconsin,0.5334,0.5507,0.5637865800778935
7301,1995,1422,NC-Greensboro,0.532,0.445,0.9093697329465807
7302,1995,1318,Northeastern,0.5307,0.5007,0.5910424847593498
7303,1995,1261,LSU,0.5285,0.5565,0.43627477614913046
7304,1995,1338,Pittsburgh,0.5251,0.5811,0.35862024905706563
7305,1995,1227,Illinois-Chicago,0.5218,0.4778,0.6968770719948377
7306,1995,1434,Valparaiso,0.5204,0.463,0.7965302417779525
7307,1995,1307,New Mexico,0.5185,0.5305,0.5552321786156345
7308,1995,1452,West Virginia,0.518,0.5306,0.4096296501908027
7309,1995,1283,Missouri State,0.5153,0.4896,0.7201116035147525
7310,1995,1444,Western Michigan,0.515,0.5139,0.49434423565408636
7311,1995,1226,Idaho State,0.5142,0.4911,0.6913613339604033
7312,1995,1410,Texas-Pan American,0.5137,0.5311,0.47094955087897744
7313,1995,1412,UAB,0.5121,0.5219,0.5239409268801901
7314,1995,1149,Charleston Southern,0.5112,0.4632,0.5956167253134852
7315,1995,1247,La Salle,0.5077,0.5165,0.48607965571840117
7316,1995,1139,Butler,0.5057,0.4948,0.5622028897070609
7317,1995,1114,Arkansas-Little Rock,0.5043,0.4819,0.6710941553715651
7318,1995,1161,Colorado State,0.503,0.504,0.4732239663560949
7319,1995,1334,Pacific,0.5021,0.4967,0.5460704504269689
7320,1995,1442,Western Illinois,0.5016,0.438,0.7274276539071444
7321,1995,1293,Murray State,0.499,0.4345,0.7791268958827032
7322,1995,1291,Mount St. Mary's,0.4976,0.4729,0.5644297413035136
7323,1995,1151,Chattanooga,0.4957,0.451,0.6947975961420978
7324,1995,1455,Wichita State,0.495,0.5062,0.3764437652790896
7325,1995,1460,Wright State,0.4943,0.5212,0.35515210767821304
7326,1995,1398,Tennessee State,0.4933,0.4526,0.5910054153996488
7327,1995,1130,Boston College,0.4914,0.5481,0.2906677821576186
7328,1995,1298,Navy,0.4893,0.4263,0.8001008974606455
7329,1995,1391,Stetson,0.486,0.4685,0.6076691567982805
7330,1995,1436,Vermont,0.4856,0.4808,0.4946433361133463
7331,1995,1419,Louisiana-Monroe,0.4849,0.5007,0.40292262424776626
7332,1995,1182,Duquesne,0.483,0.525,0.2705702135081228
7333,1995,1401,Texas A&M;,0.48200000000000004,0.4932,0.3496503959298944
7334,1995,1122,Austin Peay,0.4798,0.5039,0.3813515306813414
7335,1995,1187,East Carolina,0.4789,0.4362,0.6436212092979365
7336,1995,1216,Hartford,0.4769,0.5,0.35344284386478997
7337,1995,1201,Fresno State,0.4761,0.4866,0.43901021562586273
7338,1995,1287,Morehead State,0.4752,0.4603,0.4810992303721664
7339,1995,1193,Fairfield,0.4732,0.4762,0.5018107184984486
7340,1995,1279,Mississippi,0.4706,0.5288,0.33640045840924016
7341,1995,1258,Loyola Marymount,0.4698,0.4782,0.42524929154863683
7342,1995,1348,Rhode Island,0.4682,0.5378,0.2746928762201921
7343,1995,1273,Mercer,0.4669,0.4621,0.4488562600668225
7344,1995,1251,Liberty,0.4651,0.4919,0.32712540922164435
7345,1995,1190,E. Tennessee State,0.4638,0.4718,0.4135996887539615
7346,1995,1347,Radford,0.4615,0.4487,0.3106777848316074
7347,1995,1372,Stephen F. Austin,0.4612,0.4611,0.47994079406396284
7348,1995,1221,Holy Cross,0.4592,0.4271,0.5784043314464712
7349,1995,1220,Hofstra,0.4571,0.4984,0.320202089404783
7350,1995,1172,Davidson,0.4561,0.4553,0.45440897820557496
7351,1995,1135,Brown,0.4536,0.4381,0.35738176311255987
7352,1995,1245,Kent State,0.4528,0.5049,0.171145159869149
7353,1995,1137,Bucknell,0.4516,0.4417,0.5831982551412995
7354,1995,1322,Northwestern State,0.4514,0.4552,0.28430498098556395
7355,1995,1337,Pepperdine,0.4507,0.5112,0.21441960849639244
7356,1995,1166,Creighton,0.4497,0.5099,0.11041054216855678
7357,1995,1222,Houston,0.4467,0.4969,0.19157527444237554
7358,1995,1168,Cal State Fullerton,0.4459,0.5081,0.15769790388836274
7359,1995,1402,Texas State-San Marcos,0.445,0.4544,0.19150650692637955
7360,1995,1368,Southeastern Louisiana,0.4448,0.4648,0.3580766097617223
7361,1995,1399,Tennessee Tech,0.4447,0.454,0.2691038019468291
7362,1995,1198,Florida International,0.4414,0.462,0.3043687432715773
7363,1995,1447,Wagner,0.441,0.4645,0.20670357406759185
